"CountryCode","SeriesCode","DESCRIPTION",
"CUB","ST.INT.RCPT.CD","Compiled from data reported by the country. The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"CUB","ST.INT.TVLR.CD","Compiled from data reported by the country. The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"CUB","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"CUB","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"CUB","IT.CEL.SETS","Ministerio de la Informática y las Comunicaciones.",
"CUB","IT.NET.BBND.P2","Ministerio de la Informática y las Comunicaciones.",
"CUB","IT.MLT.MAIN","Ministerio de la Informática y las Comunicaciones.",
"CUB","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"CUB","IT.NET.USER.ZS","Ministerio de la Informática y las Comunicaciones.",
"CUB","ST.INT.DPRT","Includes overnight visitors (tourists) only. Including only tours authorized by the ""Instituto de Turismo"".",
"CUB","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"CUB","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"CUB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CUB","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"CUB","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"CUB","IT.CEL.SETS.P2","Ministerio de la Informática y las Comunicaciones.",
"CUB","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"CUB","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"CUB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"CUB","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"CUB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CUB","SP.POP.GROW","Data source: United Nations World Population Prospects",
"CUB","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"CUB","IT.NET.BBND","Ministerio de la Informática y las Comunicaciones.",
"CUB","SM.POP.NETM","Data source: United Nations World Population Prospects",
"CUB","ST.INT.TRNR.CD","Compiled from data reported by the country. The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"CUB","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"CUB","IT.MLT.MAIN.P2","Ministerio de la Informática y las Comunicaciones.",
"CUB","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"CUW","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2006 source: Central Bank of the Netherlands Antilles.",
"CUW","SP.DYN.LE00.FE.IN","Data source: Central bureau of Statistics",
"CUW","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"CUW","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"CUW","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CUW","SP.DYN.LE00.MA.IN","Data source: Central bureau of Statistics",
"CUW","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"CUW","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"CUW","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CUW","SP.POP.GROW","Data source: Central bureau of Statistics Netherlands Antilles",
"CUW","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2006 source: Central Bank of the Netherlands Antilles.",
"CUW","SP.DYN.CDRT.IN","Data source: Central bureau of Statistics",
"CUW","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CUW","SP.POP.TOTL","Data source: Central bureau of Statistics",
"CUW","SP.DYN.TFRT.IN","Data source: Central bureau of Statistics",
"CUW","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CUW","SP.DYN.CBRT.IN","Data source: Central bureau of Statistics",
"CYM","SP.POP.GROW","Data source: United Nations World Population Prospects",
"CYM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"CYM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"CYM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"CYM","IT.NET.BBND","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.CEL.SETS.P2","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"CYM","ST.INT.XPND.CD","Compiled from data reported by the country. The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"CYM","SP.DYN.LE00.FE.IN","Data source: Economics and Statistics Office of Government of the Cayman Islands",
"CYM","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"CYM","IT.MLT.MAIN.P2","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","SP.DYN.CBRT.IN","Data source: Economics and Statistics Office of Government of the Cayman Islands",
"CYM","IT.NET.USER.ZS","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.NET.BBND.P2","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"CYM","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"CYM","IT.MLT.MAIN","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","IT.CEL.SETS","Cable and Wireless (W.I.) Ltd. (C&W). Information and Communications Technology Authority.",
"CYM","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"CYM","ST.INT.RCPT.CD","Compiled from data reported by the country. The expenditure figures are those provided by the country to UNWTO, which do not appear in the International Monetary Fund data.",
"CYM","SP.DYN.LE00.MA.IN","Data source: Economics and Statistics Office of Government of the Cayman Islands",
"CYM","SP.DYN.CDRT.IN","Data source: Economics and Statistics Office of Government of the Cayman Islands",
"CYP","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"CYP","IT.NET.BBND.P2","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","IT.NET.BBND","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"CYP","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","SL.TLF.ADVN.MA.ZS","Data from EU Labour Force Survey cover the areas of Cyprus controlled by the Government of the Republic of Cyprus only.",
"CYP","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","SL.TLF.ADVN.ZS","Data from EU Labour Force Survey cover the areas of Cyprus controlled by the Government of the Republic of Cyprus only.",
"CYP","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CYP","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"CYP","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CYP","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CYP","MS.MIL.XPND.CD","1985-2003 SIPRI estimates.",
"CYP","SP.POP.BRTH.MF","Including Northern-Cyprus.",
"CYP","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CYP","SP.POP.65UP.TO.ZS","Including Northern-Cyprus.",
"CYP","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CYP","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","SP.DYN.TO65.FE.ZS","Including Northern-Cyprus.",
"CYP","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","SP.POP.65UP.MA.ZS","Including Northern-Cyprus.",
"CYP","MS.MIL.XPND.CN","1985-2003 SIPRI estimates.",
"CYP","SP.POP.65UP.FE.ZS","Including Northern-Cyprus.",
"CYP","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"CYP","SL.UEM.1524.NE.ZS","Data from EU Labour Force Survey cover the areas of Cyprus controlled by the Government of the Republic of Cyprus only.",
"CYP","SP.POP.1564.TO.ZS","Including Northern-Cyprus.",
"CYP","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"CYP","IT.NET.USER.ZS","Cyprus Telecommunications Authority (CYTA). 2007: Office of the Commissioner for Electronic Communications and Postal Regulation.",
"CYP","SP.DYN.TO65.MA.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.1564.MA.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.1564.FE.ZS","Including Northern-Cyprus.",
"CYP","SP.POP.0014.TO.ZS","Including Northern-Cyprus.",
"CYP","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Including Northern-Cyprus.",
"CYP","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
